overall,candidate,state,dem_pct,dem_win,dem_ev,total_ev,label
0.506,Sanders,KS,0.4048069801728937,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,KY,0.36347016361114776,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,LA,0.34928434296191946,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,MA,0.6573197007251093,TRUE,11,268,Sanders: 268 EV
0.506,Sanders,MD,0.625898882729264,TRUE,10,268,Sanders: 268 EV
0.506,Sanders,ME,0.547936328917202,TRUE,4,268,Sanders: 268 EV
0.506,Sanders,MI,0.518166915430535,TRUE,16,268,Sanders: 268 EV
0.506,Sanders,MN,0.5287254481645648,TRUE,10,268,Sanders: 268 EV
0.506,Sanders,MO,0.4237240489554139,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,MS,0.3439760046192692,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,MT,0.41696412785462994,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,NC,0.47334635925490753,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,ND,0.32857758713373614,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,NE,0.38578199037489924,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,NH,0.5329196186214746,TRUE,4,268,Sanders: 268 EV
0.506,Sanders,NJ,0.5631417014590203,TRUE,14,268,Sanders: 268 EV
0.506,Sanders,NM,0.4791526848365915,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,NV,0.4918671824861651,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,NY,0.6281623208076839,TRUE,29,268,Sanders: 268 EV
0.506,Sanders,OH,0.47927047135524864,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,OK,0.3124383735368146,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,OR,0.5765576570522876,TRUE,7,268,Sanders: 268 EV
0.506,Sanders,PA,0.513536214862571,TRUE,20,268,Sanders: 268 EV
0.506,Sanders,RI,0.5820463057013767,TRUE,4,268,Sanders: 268 EV
0.506,Sanders,SC,0.4020940167617689,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,SD,0.3678931060817671,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,TN,0.37053593221377845,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,TX,0.4100970595912775,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,UT,0.3894707752789326,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,VA,0.522946795106002,TRUE,13,268,Sanders: 268 EV
0.506,Sanders,VT,0.6773001331336634,TRUE,3,268,Sanders: 268 EV
0.506,Sanders,WA,0.5998732857614871,TRUE,12,268,Sanders: 268 EV
0.506,Sanders,WI,0.5191298309702447,TRUE,10,268,Sanders: 268 EV
0.506,Sanders,WV,0.3107797885514729,FALSE,0,268,Sanders: 268 EV
0.506,Sanders,WY,0.2584832876023817,FALSE,0,268,Sanders: 268 EV
0.506,Warren,AK,0.4100841025675522,FALSE,0,268,Warren: 268 EV
0.506,Warren,AL,0.3162825039524568,FALSE,0,268,Warren: 268 EV
0.506,Warren,AR,0.36011727181575603,FALSE,0,268,Warren: 268 EV
0.506,Warren,AZ,0.4677340852819517,FALSE,0,268,Warren: 268 EV
0.506,Warren,CA,0.6373252261048419,TRUE,55,268,Warren: 268 EV
0.506,Warren,CO,0.5299830925706961,TRUE,9,268,Warren: 268 EV
0.506,Warren,CT,0.5783916395437817,TRUE,7,268,Warren: 268 EV
0.506,Warren,DC,0.9509461345192057,TRUE,3,268,Warren: 268 EV
0.506,Warren,DE,0.5692935950504328,TRUE,3,268,Warren: 268 EV
0.506,Warren,FL,0.47912975139558867,FALSE,0,268,Warren: 268 EV
0.506,Warren,GA,0.4434607640922144,FALSE,0,268,Warren: 268 EV
0.506,Warren,HI,0.6487656621653162,TRUE,4,268,Warren: 268 EV
0.506,Warren,IA,0.4757126899538452,FALSE,0,268,Warren: 268 EV
0.506,Warren,ID,0.3303950465332151,FALSE,0,268,Warren: 268 EV
0.506,Warren,IL,0.5857204886094197,TRUE,20,268,Warren: 268 EV
0.506,Warren,IN,0.4099213874493665,FALSE,0,268,Warren: 268 EV
0.506,Warren,KS,0.39982478109025493,FALSE,0,268,Warren: 268 EV
0.506,Warren,KY,0.3543235683796985,FALSE,0,268,Warren: 268 EV
0.506,Warren,LA,0.3513628201301773,FALSE,0,268,Warren: 268 EV
0.506,Warren,MA,0.6532154817516601,TRUE,11,268,Warren: 268 EV
0.506,Warren,MD,0.6263605612469577,TRUE,10,268,Warren: 268 EV
0.506,Warren,ME,0.5387152436561229,TRUE,4,268,Warren: 268 EV
0.506,Warren,MI,0.5116276234801402,TRUE,16,268,Warren: 268 EV
0.506,Warren,MN,0.5200544658288058,TRUE,10,268,Warren: 268 EV
0.506,Warren,MO,0.41622472533933685,FALSE,0,268,Warren: 268 EV
0.506,Warren,MS,0.34722059538939626,FALSE,0,268,Warren: 268 EV
0.506,Warren,MT,0.4097092559423255,FALSE,0,268,Warren: 268 EV
0.506,Warren,NC,0.4720985840914037,FALSE,0,268,Warren: 268 EV
0.506,Warren,ND,0.31699069496931837,FALSE,0,268,Warren: 268 EV
0.506,Warren,NE,0.37891930775613886,FALSE,0,268,Warren: 268 EV
0.506,Warren,NH,0.5235258652125311,TRUE,4,268,Warren: 268 EV
0.506,Warren,NJ,0.5660300325709987,TRUE,14,268,Warren: 268 EV
0.506,Warren,NM,0.49981427527420674,FALSE,0,268,Warren: 268 EV
0.506,Warren,NV,0.4953804958340715,FALSE,0,268,Warren: 268 EV
0.506,Warren,NY,0.6298041853403669,TRUE,29,268,Warren: 268 EV
0.506,Warren,OH,0.4724733340811948,FALSE,0,268,Warren: 268 EV
0.506,Warren,OK,0.31039050241043387,FALSE,0,268,Warren: 268 EV
0.506,Warren,OR,0.5716028790558417,TRUE,7,268,Warren: 268 EV
0.506,Warren,PA,0.5073623687346468,TRUE,20,268,Warren: 268 EV
0.506,Warren,RI,0.5815054266605948,TRUE,4,268,Warren: 268 EV
0.506,Warren,SC,0.403538256895564,FALSE,0,268,Warren: 268 EV
0.506,Warren,SD,0.36040779924363536,FALSE,0,268,Warren: 268 EV
0.506,Warren,TN,0.36705697759529676,FALSE,0,268,Warren: 268 EV
0.506,Warren,TX,0.41867256026496397,FALSE,0,268,Warren: 268 EV
0.506,Warren,UT,0.38230290991087257,FALSE,0,268,Warren: 268 EV
0.506,Warren,VA,0.5221058357491748,TRUE,13,268,Warren: 268 EV
0.506,Warren,VT,0.6704476092670326,TRUE,3,268,Warren: 268 EV
0.506,Warren,WA,0.5957159257067689,TRUE,12,268,Warren: 268 EV
0.506,Warren,WI,0.5113626083219203,TRUE,10,268,Warren: 268 EV
0.506,Warren,WV,0.30294303224927605,FALSE,0,268,Warren: 268 EV
0.506,Warren,WY,0.251920642297426,FALSE,0,268,Warren: 268 EV
0.507,Biden,AK,0.4128281899800687,FALSE,0,268,Biden: 268 EV
0.507,Biden,AL,0.3065441751625588,FALSE,0,268,Biden: 268 EV
0.507,Biden,AR,0.3614543603170616,FALSE,0,268,Biden: 268 EV
0.507,Biden,AZ,0.46537650196255737,FALSE,0,268,Biden: 268 EV
0.507,Biden,CA,0.632180265217749,TRUE,55,268,Biden: 268 EV
0.507,Biden,CO,0.5373717633212658,TRUE,9,268,Biden: 268 EV
0.507,Biden,CT,0.5841800404476073,TRUE,7,268,Biden: 268 EV
0.507,Biden,DC,0.9525253462724281,TRUE,3,268,Biden: 268 EV
0.507,Biden,DE,0.5730066876033231,TRUE,3,268,Biden: 268 EV
0.507,Biden,FL,0.4752440521641482,FALSE,0,268,Biden: 268 EV
0.507,Biden,GA,0.43581699826376213,FALSE,0,268,Biden: 268 EV
0.507,Biden,HI,0.6354604430536732,TRUE,4,268,Biden: 268 EV
0.507,Biden,IA,0.4879186148799789,FALSE,0,268,Biden: 268 EV
0.507,Biden,ID,0.33770031535068173,FALSE,0,268,Biden: 268 EV
0.507,Biden,IL,0.5892125720935416,TRUE,20,268,Biden: 268 EV
0.507,Biden,IN,0.4174902230850546,FALSE,0,268,Biden: 268 EV
0.507,Biden,KS,0.4064746946309913,FALSE,0,268,Biden: 268 EV
0.507,Biden,KY,0.36051717354235546,FALSE,0,268,Biden: 268 EV
0.507,Biden,LA,0.3397602126091603,FALSE,0,268,Biden: 268 EV
0.507,Biden,MA,0.662276427151678,TRUE,11,268,Biden: 268 EV
0.507,Biden,MD,0.6255558758769825,TRUE,10,268,Biden: 268 EV
0.507,Biden,ME,0.5506973610822524,TRUE,4,268,Biden: 268 EV
0.507,Biden,MI,0.5190890054472944,TRUE,16,268,Biden: 268 EV
0.507,Biden,MN,0.5306430635390876,TRUE,10,268,Biden: 268 EV
0.507,Biden,MO,0.42257036854943897,FALSE,0,268,Biden: 268 EV
0.507,Biden,MS,0.3317910800262771,FALSE,0,268,Biden: 268 EV
0.507,Biden,MT,0.4203086609415739,FALSE,0,268,Biden: 268 EV
0.507,Biden,NC,0.4711148248369255,FALSE,0,268,Biden: 268 EV
0.507,Biden,ND,0.3282674119649154,FALSE,0,268,Biden: 268 EV
0.507,Biden,NE,0.38690735992674763,FALSE,0,268,Biden: 268 EV
0.507,Biden,NH,0.536420107870271,TRUE,4,268,Biden: 268 EV
0.507,Biden,NJ,0.5669287241389427,TRUE,14,268,Biden: 268 EV
0.507,Biden,NM,0.48493376300523117,FALSE,0,268,Biden: 268 EV
0.507,Biden,NV,0.49280041948122605,FALSE,0,268,Biden: 268 EV
0.507,Biden,NY,0.6316024548174667,TRUE,29,268,Biden: 268 EV
0.507,Biden,OH,0.47937619701466055,FALSE,0,268,Biden: 268 EV
0.507,Biden,OK,0.3119771061687847,FALSE,0,268,Biden: 268 EV
0.507,Biden,OR,0.5810424432053788,TRUE,7,268,Biden: 268 EV
0.507,Biden,PA,0.5147810304831157,TRUE,20,268,Biden: 268 EV
0.507,Biden,RI,0.5855651479290269,TRUE,4,268,Biden: 268 EV
0.507,Biden,SC,0.39724573330221746,FALSE,0,268,Biden: 268 EV
0.507,Biden,SD,0.36952160499424264,FALSE,0,268,Biden: 268 EV
0.507,Biden,TN,0.369240516904688,FALSE,0,268,Biden: 268 EV
0.507,Biden,TX,0.4105475954938901,FALSE,0,268,Biden: 268 EV
0.507,Biden,UT,0.39087290631591015,FALSE,0,268,Biden: 268 EV
0.507,Biden,VA,0.5227916469336553,TRUE,13,268,Biden: 268 EV
0.507,Biden,VT,0.6830203146673614,TRUE,3,268,Biden: 268 EV
0.507,Biden,WA,0.6030433814624502,TRUE,12,268,Biden: 268 EV
0.507,Biden,WI,0.5220543578496794,TRUE,10,268,Biden: 268 EV
0.507,Biden,WV,0.3111066288270896,FALSE,0,268,Biden: 268 EV
0.507,Biden,WY,0.2580629617682141,FALSE,0,268,Biden: 268 EV
0.507,Buttigieg,AK,0.41558744687916,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,AL,0.2883485928116641,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,AR,0.360931653626781,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,AZ,0.46938595487761764,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,CA,0.6314725414994298,TRUE,55,268,Buttigieg: 268 EV
0.507,Buttigieg,CO,0.5420601494835477,TRUE,9,268,Buttigieg: 268 EV
0.507,Buttigieg,CT,0.5893994206039467,TRUE,7,268,Buttigieg: 268 EV
0.507,Buttigieg,DC,0.95032182126204,TRUE,3,268,Buttigieg: 268 EV
0.507,Buttigieg,DE,0.5743676728155636,TRUE,3,268,Buttigieg: 268 EV
0.507,Buttigieg,FL,0.47621117328916834,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,GA,0.4211064842920965,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,HI,0.634303472398157,TRUE,4,268,Buttigieg: 268 EV
0.507,Buttigieg,IA,0.4945784541086141,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,ID,0.3448266146467189,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,IL,0.590151986112651,TRUE,20,268,Buttigieg: 268 EV
0.507,Buttigieg,IN,0.42011286522364255,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,KS,0.4137177946043003,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,KY,0.3631940672187877,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,LA,0.31933834374943776,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,MA,0.6653297460543994,TRUE,11,268,Buttigieg: 268 EV
0.507,Buttigieg,MD,0.6199995538282702,TRUE,10,268,Buttigieg: 268 EV
0.507,Buttigieg,ME,0.5591884388553228,TRUE,4,268,Buttigieg: 268 EV
0.507,Buttigieg,MI,0.5227088911851135,TRUE,16,268,Buttigieg: 268 EV
0.507,Buttigieg,MN,0.5357206122029006,TRUE,10,268,Buttigieg: 268 EV
0.507,Buttigieg,MO,0.42500252306622865,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,MS,0.3051743420151062,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,MT,0.4282254572873033,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,NC,0.4657707204619371,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,ND,0.3336191411282023,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,NE,0.3929101264258547,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,NH,0.5451205786988212,TRUE,4,268,Buttigieg: 268 EV
0.507,Buttigieg,NJ,0.5702215782834829,TRUE,14,268,Buttigieg: 268 EV
0.507,Buttigieg,NM,0.4869042981573196,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,NV,0.49291842965253274,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,NY,0.6324766508091959,TRUE,29,268,Buttigieg: 268 EV
0.507,Buttigieg,OH,0.4828728657285483,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,OK,0.3141401306921101,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,OR,0.5857304358709675,TRUE,7,268,Buttigieg: 268 EV
0.507,Buttigieg,PA,0.5180633236504145,TRUE,20,268,Buttigieg: 268 EV
0.507,Buttigieg,RI,0.5892313762514053,TRUE,4,268,Buttigieg: 268 EV
0.507,Buttigieg,SC,0.38595846441847803,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,SD,0.37849714694558356,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,TN,0.3684129381427538,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,TX,0.40851326923949083,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,UT,0.3974175793326487,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,VA,0.5206240289970282,TRUE,13,268,Buttigieg: 268 EV
0.507,Buttigieg,VT,0.6883748933928469,TRUE,3,268,Buttigieg: 268 EV
0.507,Buttigieg,WA,0.6094627930694525,TRUE,12,268,Buttigieg: 268 EV
0.507,Buttigieg,WI,0.5288107234737214,TRUE,10,268,Buttigieg: 268 EV
0.507,Buttigieg,WV,0.3180386207916692,FALSE,0,268,Buttigieg: 268 EV
0.507,Buttigieg,WY,0.2629508258752132,FALSE,0,268,Buttigieg: 268 EV
0.507,Harris,AK,0.412791558608675,FALSE,0,268,Harris: 268 EV
0.507,Harris,AL,0.3199510231590437,FALSE,0,268,Harris: 268 EV
0.507,Harris,AR,0.3633679974562453,FALSE,0,268,Harris: 268 EV
0.507,Harris,AZ,0.4654484408992424,FALSE,0,268,Harris: 268 EV
0.507,Harris,CA,0.6335282396350723,TRUE,55,268,Harris: 268 EV
0.507,Harris,CO,0.5328843821886575,TRUE,9,268,Harris: 268 EV
0.507,Harris,CT,0.5796566947157016,TRUE,7,268,Harris: 268 EV
0.507,Harris,DC,0.9521584863414655,TRUE,3,268,Harris: 268 EV
0.507,Harris,DE,0.5709123821303452,TRUE,3,268,Harris: 268 EV
0.507,Harris,FL,0.4759206949022937,FALSE,0,268,Harris: 268 EV
0.507,Harris,GA,0.4465106822055947,FALSE,0,268,Harris: 268 EV
0.507,Harris,HI,0.6436399577153196,TRUE,4,268,Harris: 268 EV
0.507,Harris,IA,0.47883984101981925,FALSE,0,268,Harris: 268 EV
0.507,Harris,ID,0.33230883514265264,FALSE,0,268,Harris: 268 EV
0.507,Harris,IL,0.5872361295926133,TRUE,20,268,Harris: 268 EV
0.507,Harris,IN,0.4138170169471505,FALSE,0,268,Harris: 268 EV
0.507,Harris,KS,0.4031900503924959,FALSE,0,268,Harris: 268 EV
0.507,Harris,KY,0.3592081299718672,FALSE,0,268,Harris: 268 EV
0.507,Harris,LA,0.35479341458987973,FALSE,0,268,Harris: 268 EV
0.507,Harris,MA,0.6553375699897547,TRUE,11,268,Harris: 268 EV
0.507,Harris,MD,0.6285183607796175,TRUE,10,268,Harris: 268 EV
0.507,Harris,ME,0.5419013408498157,TRUE,4,268,Harris: 268 EV
0.507,Harris,MI,0.515305306300265,TRUE,16,268,Harris: 268 EV
0.507,Harris,MN,0.5243624829661444,TRUE,10,268,Harris: 268 EV
0.507,Harris,MO,0.41990274979884284,FALSE,0,268,Harris: 268 EV
0.507,Harris,MS,0.35097171765536717,FALSE,0,268,Harris: 268 EV
0.507,Harris,MT,0.4122687212135937,FALSE,0,268,Harris: 268 EV
0.507,Harris,NC,0.4749939400330236,FALSE,0,268,Harris: 268 EV
0.507,Harris,ND,0.32238910489135186,FALSE,0,268,Harris: 268 EV
0.507,Harris,NE,0.3823376034636261,FALSE,0,268,Harris: 268 EV
0.507,Harris,NH,0.527745667833755,TRUE,4,268,Harris: 268 EV
0.507,Harris,NJ,0.5663452462461761,TRUE,14,268,Harris: 268 EV
0.507,Harris,NM,0.49107488365829904,FALSE,0,268,Harris: 268 EV
0.507,Harris,NV,0.49371015892800274,FALSE,0,268,Harris: 268 EV
0.507,Harris,NY,0.6299294340837484,TRUE,29,268,Harris: 268 EV
0.507,Harris,OH,0.47583095641538253,FALSE,0,268,Harris: 268 EV
0.507,Harris,OK,0.3124849045597833,FALSE,0,268,Harris: 268 EV
0.507,Harris,OR,0.5731814157215592,TRUE,7,268,Harris: 268 EV
0.507,Harris,PA,0.5102603056900847,TRUE,20,268,Harris: 268 EV
0.507,Harris,RI,0.5817890368437902,TRUE,4,268,Harris: 268 EV
0.507,Harris,SC,0.406533170302184,FALSE,0,268,Harris: 268 EV
0.507,Harris,SD,0.36381155940969817,FALSE,0,268,Harris: 268 EV
0.507,Harris,TN,0.37057448202487886,FALSE,0,268,Harris: 268 EV
0.507,Harris,TX,0.41681524858332114,FALSE,0,268,Harris: 268 EV
0.507,Harris,UT,0.38648874813717404,FALSE,0,268,Harris: 268 EV
0.507,Harris,VA,0.5240943546832748,TRUE,13,268,Harris: 268 EV
0.507,Harris,VT,0.6725578334370175,TRUE,3,268,Harris: 268 EV
0.507,Harris,WA,0.5979660537121149,TRUE,12,268,Harris: 268 EV
0.507,Harris,WI,0.5141955054931467,TRUE,10,268,Harris: 268 EV
0.507,Harris,WV,0.30606688318182285,FALSE,0,268,Harris: 268 EV
0.507,Harris,WY,0.25494421910879494,FALSE,0,268,Harris: 268 EV
0.507,Sanders,AK,0.4143202309536833,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,AL,0.3159987509522638,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,AR,0.3642289625293841,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,AZ,0.46267174124043847,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,CA,0.6295475004016727,TRUE,55,268,Sanders: 268 EV
0.507,Sanders,CO,0.5347338099304568,TRUE,9,268,Sanders: 268 EV
0.507,Sanders,CT,0.5807089334539209,TRUE,7,268,Sanders: 268 EV
0.507,Sanders,DC,0.9516191836478484,TRUE,3,268,Sanders: 268 EV
0.507,Sanders,DE,0.5723431367623522,TRUE,3,268,Sanders: 268 EV
0.507,Sanders,FL,0.4731186386071133,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,GA,0.4426286538648862,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,HI,0.6355978070590484,TRUE,4,268,Sanders: 268 EV
0.507,Sanders,IA,0.48623754190622415,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,ID,0.3367829637156399,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,IL,0.5881298900803528,TRUE,20,268,Sanders: 268 EV
0.507,Sanders,IN,0.41906689071588166,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,KS,0.4058629400324765,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,KY,0.36443265827806004,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,LA,0.3500533514065767,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,MA,0.6583230317981746,TRUE,11,268,Sanders: 268 EV
0.507,Sanders,MD,0.6267929487353483,TRUE,10,268,Sanders: 268 EV
0.507,Sanders,ME,0.5490578065396573,TRUE,4,268,Sanders: 268 EV
0.507,Sanders,MI,0.5191932759587164,TRUE,16,268,Sanders: 268 EV
0.507,Sanders,MN,0.5298290361924328,TRUE,10,268,Sanders: 268 EV
0.507,Sanders,MO,0.4247264317955526,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,MS,0.344721370811884,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,MT,0.41806916097561136,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,NC,0.47427684124193414,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,ND,0.3295749580754037,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,NE,0.3868304128775044,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,NH,0.5340440563588644,TRUE,4,268,Sanders: 268 EV
0.507,Sanders,NJ,0.5641836491907702,TRUE,14,268,Sanders: 268 EV
0.507,Sanders,NM,0.48027941186203493,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,NV,0.4929281529134804,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,NY,0.6291483680232437,TRUE,29,268,Sanders: 268 EV
0.507,Sanders,OH,0.48030182425131385,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,OK,0.3133437962391291,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,OR,0.5776624190124621,TRUE,7,268,Sanders: 268 EV
0.507,Sanders,PA,0.5145919297613831,TRUE,20,268,Sanders: 268 EV
0.507,Sanders,RI,0.5831207688836008,TRUE,4,268,Sanders: 268 EV
0.507,Sanders,SC,0.40293858971736773,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,SD,0.3689423236004183,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,TN,0.37143634397265807,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,TX,0.4110681324795735,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,UT,0.3905502745096395,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,VA,0.5239419681835801,TRUE,13,268,Sanders: 268 EV
0.507,Sanders,VT,0.6783004295509207,TRUE,3,268,Sanders: 268 EV
0.507,Sanders,WA,0.6009561198859673,TRUE,12,268,Sanders: 268 EV
0.507,Sanders,WI,0.5202434479153626,TRUE,10,268,Sanders: 268 EV
0.507,Sanders,WV,0.31171788422176006,FALSE,0,268,Sanders: 268 EV
0.507,Sanders,WY,0.2593507554030504,FALSE,0,268,Sanders: 268 EV
0.507,Warren,AK,0.41116713070870886,FALSE,0,273,Warren: 273 EV
0.507,Warren,AL,0.31700535598948537,FALSE,0,273,Warren: 273 EV
0.507,Warren,AR,0.3610013314216718,FALSE,0,273,Warren: 273 EV
0.507,Warren,AZ,0.468835405007226,FALSE,0,273,Warren: 273 EV
0.507,Warren,CA,0.6383541793398624,TRUE,55,273,Warren: 273 EV
0.507,Warren,CO,0.5310848483390551,TRUE,9,273,Warren: 273 EV
0.507,Warren,CT,0.5794611844659365,TRUE,7,273,Warren: 273 EV
0.507,Warren,DC,0.9511642925786571,TRUE,3,273,Warren: 273 EV
0.507,Warren,DE,0.5702838136447471,TRUE,3,273,Warren: 273 EV
0.507,Warren,FL,0.48016513036297254,FALSE,0,273,Warren: 273 EV
0.507,Warren,GA,0.4442985567985423,FALSE,0,273,Warren: 273 EV
0.507,Warren,HI,0.649805721197471,TRUE,4,273,Warren: 273 EV
0.507,Warren,IA,0.47683319065703855,FALSE,0,273,Warren: 273 EV
0.507,Warren,ID,0.33141432398642684,FALSE,0,273,Warren: 273 EV
0.507,Warren,IL,0.5867426021566519,TRUE,20,273,Warren: 273 EV
0.507,Warren,IN,0.41094259652225246,FALSE,0,273,Warren: 273 EV
0.507,Warren,KS,0.4008813404528985,FALSE,0,273,Warren: 273 EV
0.507,Warren,KY,0.355273614073361,FALSE,0,273,Warren: 273 EV
0.507,Warren,LA,0.3521208512397337,FALSE,0,273,Warren: 273 EV
0.507,Warren,MA,0.6542283089268032,TRUE,11,273,Warren: 273 EV
0.507,Warren,MD,0.6272524059222374,TRUE,10,273,Warren: 273 EV
0.507,Warren,ME,0.5398476861016527,TRUE,4,273,Warren: 273 EV
0.507,Warren,MI,0.5126548004031928,TRUE,16,273,Warren: 273 EV
0.507,Warren,MN,0.5211661340325937,TRUE,10,273,Warren: 273 EV
0.507,Warren,MO,0.41722127719930974,FALSE,0,273,Warren: 273 EV
0.507,Warren,MS,0.34795411044931973,FALSE,0,273,Warren: 273 EV
0.507,Warren,MT,0.41081670667331976,FALSE,0,273,Warren: 273 EV
0.507,Warren,NC,0.473023663314121,FALSE,0,273,Warren: 273 EV
0.507,Warren,ND,0.31797901946757823,FALSE,0,273,Warren: 273 EV
0.507,Warren,NE,0.3799661096099708,FALSE,0,273,Warren: 273 EV
0.507,Warren,NH,0.5246603190312964,TRUE,4,273,Warren: 273 EV
0.507,Warren,NJ,0.5670746521492553,TRUE,14,273,Warren: 273 EV
0.507,Warren,NM,0.5009479932248019,TRUE,5,273,Warren: 273 EV
0.507,Warren,NV,0.49644382154797917,FALSE,0,273,Warren: 273 EV
0.507,Warren,NY,0.6307905966958713,TRUE,29,273,Warren: 273 EV
0.507,Warren,OH,0.4735030576992593,FALSE,0,273,Warren: 273 EV
0.507,Warren,OK,0.3112937825335706,FALSE,0,273,Warren: 273 EV
0.507,Warren,OR,0.5727154924465045,TRUE,7,273,Warren: 273 EV
0.507,Warren,PA,0.5084204240658264,TRUE,20,273,Warren: 273 EV
0.507,Warren,RI,0.5825821766144381,TRUE,4,273,Warren: 273 EV
0.507,Warren,SC,0.4043735305989093,FALSE,0,273,Warren: 273 EV
0.507,Warren,SD,0.36145522313492595,FALSE,0,273,Warren: 273 EV
0.507,Warren,TN,0.36794975875920144,FALSE,0,273,Warren: 273 EV
0.507,Warren,TX,0.4196533131167386,FALSE,0,273,Warren: 273 EV
0.507,Warren,UT,0.3833829329031197,FALSE,0,273,Warren: 273 EV
0.507,Warren,VA,0.5230995382187482,TRUE,13,273,Warren: 273 EV
0.507,Warren,VT,0.6714648562626014,TRUE,3,273,Warren: 273 EV
0.507,Warren,WA,0.5968071130763657,TRUE,12,273,Warren: 273 EV
0.507,Warren,WI,0.5124817771441996,TRUE,10,273,Warren: 273 EV
0.507,Warren,WV,0.30387289914610793,FALSE,0,273,Warren: 273 EV
0.507,Warren,WY,0.25278000521570604,FALSE,0,273,Warren: 273 EV
0.508,Biden,AK,0.4139041412559211,FALSE,0,268,Biden: 268 EV
0.508,Biden,AL,0.30728785483924953,FALSE,0,268,Biden: 268 EV
0.508,Biden,AR,0.36235161205364663,FALSE,0,268,Biden: 268 EV
0.508,Biden,AZ,0.4664703669370403,FALSE,0,268,Biden: 268 EV
0.508,Biden,CA,0.6332081930784471,TRUE,55,268,Biden: 268 EV
